gbifID,kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,eventDate,populationDensity
2868085415,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Eriogaster,Eriogaster arbusculae,46.583534,8.523593,2011-08-01T11:16:00,2.424681
2862313633,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Rhagonycha,Rhagonycha nigripes,46.646275,8.497935,2020-07-25T16:08:00,3.775099
2859941378,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Leptophyes,Leptophyes punctatissima,46.669402,8.583328,2020-05-08T17:16:00,3.775098
2851245679,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,Hyles gallii,46.665972,8.573786,2020-08-07T15:36:37,7.642975
2851143199,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Sericomyia,Sericomyia lappona,46.655431,8.530078,2020-07-23T13:19:00,3.775099
2850990722,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Lycaena,Lycaena hippothoe,46.894996,8.501523,2020-06-30T14:06:00,8.161872
2850774028,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,Hyles euphorbiae,46.843674,8.76786,2020-08-09T09:59:21,8.017642
2850742015,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Argynnis,Argynnis paphia,46.943847,8.677322,2020-08-16T16:47:58,31.05739
2850711087,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Argynnis,Argynnis paphia,46.943853,8.677337,2020-08-16T16:48:01,31.05739
2850677445,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Argynnis,Argynnis paphia,46.968854,8.59331,2020-08-05T11:58:47,49.87877
2826543578,Animalia,Arthropoda,,Araneae,Araneidae,Aculepeira,Aculepeira ceropegia,46.660895,8.545079,2020-07-18T14:16:00,3.775098
2826521647,Animalia,Arthropoda,Insecta,Hemiptera,Cercopidae,Cercopis,Cercopis vulnerata,46.668689,8.523983,2020-07-18T12:55:00,3.775099
2826493643,Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Mutilla,Mutilla europaea,46.663273,8.531301,2020-07-18T11:28:00,3.775098
2826467822,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Tettigonia,Tettigonia viridissima,46.663718,8.564372,2020-07-23T11:15:00,3.775099
2826448704,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Decticus,Decticus verrucivorus,46.661089,8.540358,2020-07-18T13:59:00,3.775098
2826445640,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Decticus,Decticus verrucivorus,46.667975,8.526628,2020-07-18T12:06:00,3.775099
2826342631,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Saperda,Saperda scalaris,46.643066,8.468079,2020-07-19T12:24:00,3.775099
2826323643,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aglais,Aglais urticae,46.662297,8.529949,2020-07-18T10:19:00,3.775098
2826302810,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,Rana temporaria,46.663929,8.575455,2020-07-23T10:53:00,7.58601
2826297798,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Tettigonia,Tettigonia viridissima,46.666272,8.586988,2020-07-23T10:25:00,11.69663
2826289741,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Evacanthus,Evacanthus interrupta,46.664663,8.530462,2020-07-18T11:38:00,3.775098
2826283058,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Platynus,Platynus depressus,46.662644,8.479742,2020-07-25T12:43:00,3.775099
2826265830,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Aporia,Aporia crataegi,46.664061,8.566247,2020-07-23T11:14:00,3.775099
2826237696,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa quercus,46.640403,8.489603,2020-07-19T10:34:00,3.775098
2826232794,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Mesembrina,Mesembrina mystacea,46.661731,8.549806,2020-07-23T11:54:00,3.775098
2826219644,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Dolichovespula,Dolichovespula norwegica,46.660742,8.535945,2020-07-18T13:53:00,3.775098
2826210016,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella,Coccinella septempunctata,46.647628,8.497804,2020-07-25T08:17:00,3.775099
2826157511,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,Parus major,46.892855,8.611812,2020-05-21T18:57:00,132.0419
2826152061,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Ossiannilssonola,Ossiannilssonola callosa,46.667368,8.586268,2020-07-16T20:37:00,3.775098
2826149009,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,46.647863,8.497782,2020-07-25T08:10:00,3.775099
2826140064,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,46.647863,8.497712,2020-07-25T08:10:00,3.775099
2826132586,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Siona,Siona lineata,46.796108,8.68747,2020-06-22T11:32:10,20.16926
